bin,n,favorite_roi,underdog_roi
0,0,,
1,1,9.0009,-100.0
2,13,-0.1553,-10.1538
3,11,5.2026,-26.2727
4,16,18.6564,-33.1194
5,23,-10.2725,3.7978
6,24,-20.695,25.5
7,20,-3.8547,-12.85
8,13,4.1554,-62.4615
9,1,6.9979,-100.0
