bin,n,favorite_roi,underdog_roi
0,0,,
1,2,11.503,-100.0
2,13,18.3732,-71.3077
3,15,-18.7021,22.8
4,13,8.1991,-18.2308
5,27,2.5121,-9.963
6,34,-12.3758,10.6471
7,18,29.2232,-100.0
8,8,-1.5032,-38.125
9,2,6.4984,-100.0
