bin,n,favorite_roi,underdog_roi
0,0,,
1,3,13.3365,-100.0
2,9,-29.8871,77.1111
3,18,-10.0751,3.4444
4,14,-25.8707,23.009
5,13,16.9151,-33.2308
6,30,-11.1682,5.8
7,25,-8.4885,3.64
8,14,-3.9989,-5.7143
9,0,,
