bin,n,favorite_roi,underdog_roi
0,0,,
1,2,14.0056,-100.0
2,15,-23.2056,50.2
3,14,17.0218,-43.5714
4,13,5.6818,-16.6146
5,21,-26.2583,23.9704
6,21,-8.277,7.3333
7,29,-3.7646,-11.8621
8,13,4.848,-58.9231
9,0,,
