bin,n,favorite_roi,underdog_roi
0,0,,
1,10,3.5974,-50.2
2,7,-26.293,77.1429
3,17,-5.7599,-4.5294
4,14,8.9888,-27.7784
5,16,-4.5516,-5.3125
6,16,1.4217,-17.1875
7,26,-2.4686,-14.1538
8,20,-3.1514,7.15
9,1,6.9979,-100.0
