bin,n,favorite_roi,underdog_roi
0,21,13.3136,-11.4816
1,14,-33.7763,25.2852
2,28,-11.5054,-0.1044
3,77,-14.0188,8.2292
4,210,-7.746,0.1675
5,208,5.6189,-19.7337
6,68,-21.0518,22.3631
7,33,0.6076,-17.3097
8,7,-33.73,51.7143
9,28,13.9286,-40.6786
