bin,n,favorite_roi,underdog_roi
0,100,-5.6258,0.0257
1,19,0.1764,-7.6696
2,86,-9.6263,-1.3764
3,327,-4.2922,-2.8274
4,634,-4.0559,-3.1348
5,616,-3.3001,-3.4719
6,332,5.7175,-17.8995
7,90,3.1592,-12.7088
8,26,4.9692,-20.6908
9,95,0.2223,-10.0981
