bin,n,favorite_roi,underdog_roi
0,100,6.4501,-23.2066
1,78,3.3321,-12.3921
2,136,6.8962,-18.3605
3,331,-7.146,-3.3864
4,493,-8.4278,-2.4482
5,536,-2.5102,-8.126
6,292,-1.2023,-8.9695
7,172,-10.7348,6.2688
8,76,6.4491,-25.9068
9,114,-15.2648,9.0641
