bin,n,favorite_roi,underdog_roi
0,122,-4.5338,-3.1017
1,71,-22.7011,19.2787
2,112,13.4772,-25.9799
3,302,-9.901,4.1987
4,520,3.369,-10.7764
5,597,-5.1688,-3.9156
6,308,-4.8184,1.4634
7,126,-6.7275,2.1301
8,57,-2.3686,-3.0467
9,117,3.9931,-19.4527
