bin,n,favorite_roi,underdog_roi
0,140,0.1374,-10.2388
1,87,-31.1898,24.323
2,184,2.7644,-11.0337
3,301,-10.2494,0.248
4,467,-2.2818,-5.3795
5,435,-7.3117,-0.653
6,342,-3.003,-4.8513
7,190,-11.541,4.5686
8,82,0.0547,-12.4292
9,131,6.0695,-13.2824
