bin,n,favorite_roi,underdog_roi
0,82,-7.0976,2.4697
1,15,-28.1905,13.0741
2,121,-4.4953,-8.061
3,291,-8.2506,-1.6361
4,659,-7.1714,-2.1311
5,615,-2.01,-8.4805
6,323,1.7068,-14.5598
7,125,-14.1016,15.0348
8,17,31.002,-58.1319
9,85,12.345,-26.6
