bin,n,favorite_roi,underdog_roi
0,113,9.9147,-19.9004
1,49,23.8987,-47.2521
2,139,7.9935,-14.0692
3,332,-6.1702,-3.3731
4,514,-0.9263,-5.9928
5,555,-3.4026,-4.083
6,311,-0.4296,-11.0539
7,134,-1.4909,-11.5878
8,55,-15.9827,13.7308
9,112,6.2514,-15.8877
