bin,n,favorite_roi,underdog_roi
0,88,5.9692,-18.6047
1,15,-32.1475,28.425
2,69,2.5109,-11.8582
3,320,-8.8491,2.2793
4,713,-9.4158,1.325
5,635,-4.7073,-1.6363
6,313,-6.7388,-3.2664
7,94,-9.2766,9.6158
8,12,0.7415,0.0833
9,81,6.6934,-33.4572
