bin,n,favorite_roi,underdog_roi
0,126,-8.7825,-2.3605
1,114,-14.0204,9.9003
2,174,-0.6793,-9.1999
3,322,-9.5722,3.8337
4,450,-4.8064,-5.5566
5,443,-4.9334,-4.2663
6,329,-7.2883,0.3483
7,185,-1.4471,-5.4942
8,89,-11.9732,10.9738
9,131,-12.2411,8.3685
