bin,n,favorite_roi,underdog_roi
0,108,1.694,-16.2262
1,81,3.719,-21.0316
2,139,-10.8161,8.8043
3,363,4.6151,-13.3153
4,467,-3.6196,-3.3542
5,496,-5.53,1.3813
6,363,-5.5864,-1.443
7,158,13.7386,-32.1564
8,77,-15.7983,16.3257
9,109,2.6243,-12.047
