bin,n,favorite_roi,underdog_roi
0,118,-16.2884,4.8378
1,66,14.0131,-23.1587
2,155,3.3226,-16.303
3,292,-7.8079,-1.238
4,543,-3.3034,-4.8803
5,484,2.8432,-11.9414
6,313,-0.0057,-12.0029
7,188,-4.5861,-8.479
8,61,-12.9883,15.5891
9,111,-8.6548,0.4781
