season,n,favorite_roi,underdog_roi
2009,1,6.997900629811056,-100.0
2010,1,6.997900629811056,-100.0
2012,2,4.999400119976006,-100.0
2013,1,5.9988002399520095,-100.0
2017,1,6.997900629811056,-100.0
2021,1,-100.0,963.0000000000001
2023,2,6.498350434881534,-100.0
2024,1,5.9988002399520095,-100.0
2025,1,3.0003000300030003,-100.0
