season,favorite_roi,underdog_roi
2009,0.06997900629811056,-1.0
2010,0.06997900629811056,-1.0
2012,0.04999400119976005,-1.0
2013,0.059988002399520096,-1.0
2014,0.0266626674665067,-1.0
2016,0.059988002399520096,-1.0
2017,0.06997900629811056,-1.0
2020,0.035001500150015005,-1.0
2021,-0.48,4.315
2022,0.05,-1.0
2023,0.06498350434881534,-1.0
2024,0.059988002399520096,-1.0
2025,0.030003000300030003,-1.0
