bin,n,favorite_roi,underdog_roi
0,23,4.9508,8.4783
1,54,3.8621,-13.4795
2,60,-6.9629,-0.8831
3,83,11.6575,1.4375
4,93,-7.0065,-0.2632
5,91,6.8671,-19.603
6,92,0.7185,-3.0659
7,50,-2.7377,6.0376
8,48,-0.3122,-36.375
9,21,0.8103,-35.0
