bin,n,favorite_roi,underdog_roi
0,7,-17.2878,164.4286
1,37,-7.1057,21.0811
2,60,-14.6722,16.6926
3,105,-12.5855,9.9371
4,104,5.57,-7.7791
5,95,-8.8903,9.453
6,91,-10.691,17.9684
7,75,-7.8265,9.88
8,36,-13.0291,-1.3406
9,3,-29.9997,238.6667
