bin,n,favorite_roi,underdog_roi
0,14,-15.7087,34.5
1,58,-24.1699,38.4094
2,79,-18.068,2.0065
3,75,-4.508,-1.7607
4,91,9.3467,-15.964
5,70,3.1484,-5.7494
6,92,4.3175,-15.7031
7,78,4.5882,-29.8846
8,45,9.6898,-92.5556
9,12,-3.3319,3.0833
