bin,n,favorite_roi,underdog_roi
0,8,-3.3751,-45.25
1,50,-4.2528,-20.44
2,66,-6.6839,-6.7976
3,94,-6.0582,-9.8513
4,91,5.8175,-11.8563
5,97,6.8352,-5.8744
6,70,1.9906,-22.4983
7,65,-14.5532,7.4927
8,58,-4.8031,-0.5
9,10,8.2997,-100.0
