bin,n,favorite_roi,underdog_roi
0,1,14.0056,-100.0
1,26,-14.6454,70.1154
2,71,2.2045,-15.9296
3,78,-2.1858,-7.5939
4,99,3.1842,-14.1515
5,94,-5.3088,-5.8003
6,96,5.8763,-22.4914
7,40,11.0895,-45.35
8,34,0.1795,-28.2059
9,1,5.0,-100.0
