bin,n,favorite_roi,underdog_roi
0,15,17.6719,-51.8667
1,63,-1.0269,-20.8412
2,67,6.3743,-23.1563
3,84,9.2581,-20.5658
4,85,-11.2141,-3.6254
5,86,-27.8013,33.7282
6,75,-11.3994,12.6533
7,72,5.0184,-43.0417
8,51,-2.4501,-25.214
9,16,-5.3128,-20.3125
