bin,n,favorite_roi,underdog_roi
0,7,6.5801,-26.4286
1,42,6.4192,-34.2369
2,60,-7.9552,8.5841
3,65,-10.3593,-6.9169
4,62,5.512,-12.1406
5,83,-5.1969,-3.1656
6,76,-11.1997,1.6437
7,61,-0.3718,-13.7377
8,30,-3.7341,-13.6
9,9,-18.8889,49.3333
