bin,n,favorite_roi,underdog_roi
0,9,-23.9969,77.6667
1,38,0.4971,-24.0789
2,85,-0.2772,-4.6873
3,87,-12.5862,6.401
4,96,0.0947,-9.3617
5,89,-1.5837,-6.9618
6,99,-6.5272,8.6824
7,68,-3.0419,-4.2059
8,41,1.5103,-31.439
9,2,6.0,-100.0
