bin,n,favorite_roi,underdog_roi
0,14,1.3506,-53.3571
1,55,-8.9137,16.3458
2,64,11.2862,-16.6268
3,66,3.9657,-19.6932
4,80,-4.1155,2.4457
5,74,-19.3849,22.1297
6,58,6.6805,-11.5336
7,56,-8.5367,12.9479
8,53,-12.6428,71.7382
9,10,-2.1009,17.8
