bin,n,favorite_roi,underdog_roi
0,16,5.0042,39.6875
1,58,5.0168,-22.7975
2,89,0.8312,-23.2967
3,79,-20.2648,7.4348
4,73,-1.0796,-9.704
5,70,2.1467,-13.2437
6,83,-10.49,6.747
7,70,-6.4851,26.6678
8,51,-3.608,6.6863
9,14,-0.9996,-32.7143
