date,season,second_half,home_team,away_team,result,home_ml,away_ml,bookmaker_profit,ml_prob,bt_prob,game_url
2009-11-21,2010,0,edm,chi,0,125,-152,0.0476190476190474,0.4242424242424243,0.3074686882166697,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/edmonton-oilers-chicago-blackhawks-nkkqY613/
2009-11-21,2010,0,ari,phi,1,106,-128,0.0468404019758132,0.4637162382037098,0.3850949869045869,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/arizona-coyotes-philadelphia-flyers-lYqpBqfj/
2009-11-21,2010,0,dal,nj,1,-129,106,0.04875567049646,0.5371306140599101,0.2234666059469808,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/dallas-stars-new-jersey-devils-KIgEG5WS/
2009-11-21,2010,0,nsh,cbj,1,-132,109,0.0474344167629103,0.5431991809088762,0.4754563060253432,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/nashville-predators-columbus-blue-jackets-SOrlA39d/
2009-11-21,2010,0,stl,nyi,1,-178,146,0.046791834824823,0.6116667597921439,0.5441546839681922,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/st-louis-blues-new-york-islanders-fBptCPvp/
2009-11-21,2010,0,car,tb,1,-116,-105,0.0492321589882567,0.5118381403357727,0.1855201486708189,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/carolina-hurricanes-tampa-bay-lightning-nLwkKmX3/
2009-11-21,2010,0,mtl,det,0,117,-142,0.0476063525916898,0.4398880285018359,0.4664125608839546,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/montreal-canadiens-detroit-red-wings-QBxgJ7nA/
2009-11-21,2010,0,nyr,fla,0,-194,159,0.0459643316786173,0.6308665846370188,0.6198855515401879,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/new-york-rangers-florida-panthers-jgptM92i/
2009-11-21,2010,0,ott,buf,1,-145,118,0.0505523310241526,0.5633576902512921,0.3667393802640011,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/ottawa-senators-buffalo-sabres-foscIR1G/
2009-11-21,2010,0,tor,wsh,1,113,-137,0.0475426398050751,0.448176093492937,0.0792951655072459,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/toronto-maple-leafs-washington-capitals-4dlpLTHc/
2009-11-21,2010,0,wpg,pit,0,-107,-114,0.049618492934218,0.4924724707501721,0.4171233383255487,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/winnipeg-jets-pittsburgh-penguins-xf49HoHM/
2009-11-21,2010,0,la,cgy,0,-121,-101,0.0499988744062493,0.5214399039492303,0.4592239938287905,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/los-angeles-kings-calgary-flames-YXXkcQPj/
2009-11-20,2010,0,sj,phi,1,-150,124,0.0464285714285714,0.5733788395904437,0.424057097717062,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/san-jose-sharks-philadelphia-flyers-jDUQ2n2T/
2009-11-20,2010,0,van,col,1,-184,151,0.0462936984456541,0.6192212807036361,0.4023996059670618,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/vancouver-canucks-colorado-avalanche-fsZob6Ap/
2009-11-20,2010,0,min,nyi,1,-140,116,0.0462962962962962,0.5575221238938054,0.2966227519019252,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/minnesota-wild-new-york-islanders-CMVM3SnN/
2009-11-20,2010,0,buf,bos,0,-167,135,0.0510000796876244,0.5951171430737736,0.7805618387198924,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/buffalo-sabres-boston-bruins-0v465lIA/
2009-11-20,2010,0,det,fla,0,-241,192,0.0492106214598482,0.6735967531970288,0.5891441847416868,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/detroit-red-wings-florida-panthers-IaWI48XG/
2009-11-20,2010,0,wsh,mtl,0,-213,172,0.0481582409321554,0.649244699448653,0.7053836935429385,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/washington-capitals-montreal-canadiens-IFE16U24/
2009-11-19,2010,0,ana,tb,1,-151,125,0.0460380699424525,0.5751163774862462,0.340735972946706,https://www.oddsportal.com/hockey/usa/nhl-2009-2010/anaheim-ducks-tampa-bay-lightning-vPFc7Amb/
