season,n,favorite_roi,underdog_roi
2009,24,-19.852,-1.508
2010,81,11.659,-25.178
2011,81,-21.011,6.246
2012,65,-11.506,-7.658
2013,79,11.845,-26.214
2014,91,-21.599,10.900
2015,73,-5.747,-2.725
2016,83,10.909,0.375
2017,107,-14.991,9.936
2018,91,12.011,-20.236
2019,85,-13.620,5.823
2020,65,2.241,-19.088
2021,76,-2.105,-8.215
2022,84,-10.556,0.773
2023,93,0.211,-6.336
2024,74,-10.961,-2.329
2025,94,-8.380,-7.656
