season,n,favorite_roi,underdog_roi
2009,22,-12.694,-4.579
2010,85,-12.458,-4.747
2011,70,4.444,-16.619
2012,61,1.750,-11.445
2013,98,2.379,-10.979
2014,93,4.077,-16.453
2015,91,7.597,-16.934
2016,92,-9.634,0.069
2017,106,4.385,-8.695
2018,98,-22.498,10.273
2019,97,-2.151,-9.057
2020,79,-6.122,3.097
2021,97,1.936,-12.695
2022,107,1.819,-17.424
2023,143,-3.956,-7.561
2024,88,1.843,-8.966
2025,88,5.392,-14.786
