season,n,favorite_roi,underdog_roi
2009,25,-3.834234440777404,-14.000000000000002
2010,76,-11.386420117720892,9.30263157894737
2011,83,-13.034122093574418,8.579366007720202
2012,75,-11.985582180211189,0.814320987654322
2013,77,4.642153446206751,-45.257299091885564
2014,77,-14.320781151940132,10.318181818181818
2015,92,3.7876458838803106,-18.254780700432875
2016,90,0.6481023794411132,-6.633604336043359
2017,90,-11.799050243403196,16.759287531806613
2018,91,0.7318542923488577,-34.47634832139092
2019,99,-7.114766954055544,7.106867986677318
2020,58,6.126423932176717,-12.407663373180617
2021,93,4.696094824660485,-20.343466607743952
2022,78,-16.834886219747048,15.217993663757998
2023,81,-0.978478502003353,2.0788657093128684
2024,75,-19.94400091898883,15.301051444520608
2025,68,0.2731228407184703,-20.555984384704107
