season,n,favorite_roi,underdog_roi
2009,21,-5.713,-18.525
2010,51,-2.959,-26.078
2011,51,-4.036,-0.235
2012,30,-3.956,-16.767
2013,50,-2.226,-28.580
2014,50,-1.816,-34.140
2015,43,8.960,-92.326
2016,47,-1.115,-37.000
2017,35,-10.864,-10.636
2018,28,0.042,-16.714
2019,41,0.877,-32.561
2020,52,-11.421,61.726
2021,34,0.016,-28.912
2022,37,-12.991,34.892
2023,16,-2.635,-15.250
2024,48,-5.089,11.417
2025,55,-3.886,-5.473
