season,n,favorite_roi,underdog_roi
2009,7,6.567,-21.429
2010,15,17.198,-50.667
2011,16,5.057,34.375
2012,7,6.722,-28.571
2013,7,16.269,-7.143
2014,10,5.072,-5.500
2015,14,-15.429,33.929
2016,23,4.869,17.783
2017,7,-17.288,178.571
2018,3,-14.327,-42.336
2019,9,-23.670,80.000
2020,14,1.795,-52.500
2021,1,14.006,-100.000
2022,5,-0.814,90.000
2023,1,14.006,-100.000
2024,25,-4.638,30.120
2025,8,-2.753,-38.750
