season,n,favorite_roi,underdog_roi
2009,28,-15.733,27.071
2010,72,4.485,-43.764
2011,70,-7.077,24.099
2012,61,-0.822,-17.852
2013,76,5.083,-52.171
2014,77,0.899,-19.545
2015,77,4.023,-31.312
2016,49,-4.357,5.595
2017,75,-10.261,15.640
2018,80,-8.113,-9.344
2019,67,-4.277,-5.164
2020,56,-9.026,12.362
2021,40,10.871,-45.600
2022,73,1.081,-19.816
2023,60,-4.630,-16.667
2024,60,-9.259,0.200
2025,67,-13.033,3.811
