season,n,favorite_roi,underdog_roi
2009,21,6.328,-37.714
2010,84,-28.655,31.168
2011,68,3.125,-19.303
2012,81,-6.126,-5.615
2013,86,-9.723,8.027
2014,69,0.474,-16.159
2015,70,2.400,-7.589
2016,88,4.049,-19.481
2017,92,-9.342,8.423
2018,108,-2.968,-15.862
2019,91,-2.656,-8.171
2020,74,-19.879,21.287
2021,96,-4.398,-8.170
2022,117,-5.243,-4.760
2023,138,-12.148,5.756
2024,95,-24.752,20.868
2025,96,4.347,-4.061
