season,n,favorite_roi,underdog_roi
2009,30,-10.964682875344929,-12.068286068859404
2010,62,-2.7127477657016645,-20.43516761543327
2011,57,2.69894442817761,-21.737417313776245
2012,42,5.475100336031816,-34.72696351267779
2013,50,-11.430321304165496,8.452236824278554
2014,55,2.424610042580521,-26.19453463203463
2015,57,-23.14227797122906,32.314047791820705
2016,54,3.0699485366708874,-15.780241117486819
2017,35,-11.190463106888892,25.942857142857147
2018,30,-5.952617976725067,-22.96666666666667
2019,37,2.624361747198237,-36.45945945945946
2020,55,-9.314243931298149,15.675896342172003
2021,26,-15.042174340762859,69.53846153846153
2022,36,-7.272917505925728,5.2777777777777795
2023,20,-8.40781721704884,25.05
2024,64,1.507866304887812,-10.734375000000002
2025,52,-2.539903997520964,-23.44230769230769
