season,n,favorite_roi,underdog_roi
2009,14,12.134,-34.286
2010,29,-17.924,24.276
2011,4,-62.500,120.000
2012,15,-15.662,10.600
2013,30,0.153,-10.333
2014,3,-51.652,75.000
2015,19,-23.524,25.737
2016,9,-67.104,106.906
2017,23,-1.776,-24.251
2018,58,-5.223,-4.879
2019,72,2.278,-23.764
2020,40,-17.075,18.000
2021,52,9.895,-38.827
2022,72,-9.938,13.667
2023,59,-4.609,-1.898
2024,34,-9.294,6.294
2025,34,12.061,-44.265
