season,n,favorite_roi,underdog_roi
2009,192,-3.478,-11.439
2010,200,-7.771,-6.647
2011,172,-6.078,-3.775
2012,189,-3.539,-9.958
2013,217,-0.490,-11.722
2014,144,-9.847,-6.256
2015,146,2.832,-17.461
2016,164,-10.948,2.310
2017,139,-4.380,-9.041
2018,196,-12.287,4.379
2019,196,-1.020,-9.640
2020,68,-15.227,11.807
2021,213,-8.696,1.776
2022,229,-2.903,-6.569
2023,194,-7.977,7.409
2024,131,-14.639,11.043
2025,145,-13.800,7.254
