season,n,favorite_roi,underdog_roi
2009,16,-2.514,-6.250
2010,26,-19.832,24.196
2011,15,23.972,-46.333
2012,20,39.949,-78.050
2013,22,13.159,-43.269
2014,9,1.667,-26.751
2015,15,-30.885,20.734
2016,6,-22.855,15.667
2017,41,-13.409,13.362
2018,48,2.833,-22.952
2019,69,0.084,-16.174
2020,42,-7.630,-4.757
2021,42,-1.067,1.125
2022,61,-4.323,-2.721
2023,45,-11.026,7.000
2024,44,16.330,-38.818
2025,33,-14.271,11.879
