season,n,favorite_roi,underdog_roi
2009,185,-11.574,-0.095
2010,188,-2.995,-12.628
2011,181,-0.260,-13.070
2012,173,-5.071,-8.914
2013,216,-4.248,-11.063
2014,136,-2.662,-13.418
2015,118,10.544,-26.977
2016,204,-7.416,-2.862
2017,154,-9.006,3.385
2018,207,-2.630,-12.476
2019,159,-1.214,-15.376
2020,75,7.793,-22.154
2021,184,-7.057,1.001
2022,231,-0.208,-11.319
2023,148,-1.176,-10.393
2024,128,-12.509,11.219
2025,127,-11.884,4.356
