season,n,favorite_roi,underdog_roi
2009,357,-8.444,-5.105
2010,375,-7.652,-5.232
2011,400,-1.433,-14.516
2012,352,-6.937,-4.800
2013,341,-3.220,-11.354
2014,429,-8.531,-2.809
2015,411,-4.473,-7.660
2016,389,-11.483,-1.378
2017,430,-3.690,-7.758
2018,317,-4.915,-7.119
2019,312,-0.977,-8.237
2020,107,-12.327,4.281
2021,361,1.893,-11.983
2022,316,-9.687,0.830
2023,367,5.995,-11.875
2024,399,0.341,-9.971
2025,426,-7.085,-0.298
