season,n,favorite_roi,underdog_roi
2009,424,0.201,-12.349
2010,340,-1.931,-12.406
2011,400,-5.358,-7.723
2012,396,-0.128,-15.412
2013,319,-7.474,-5.230
2014,456,0.461,-14.257
2015,473,1.684,-15.220
2016,415,-9.355,-0.577
2017,379,-5.407,-7.867
2018,330,-7.671,-2.722
2019,348,-9.043,-4.083
2020,99,7.868,-25.605
2021,328,-6.709,1.470
2022,293,0.452,-9.795
2023,375,-5.767,0.420
2024,465,-9.738,1.248
2025,431,-5.090,-0.937
