season,n,favorite_roi,underdog_roi
2014,1,25.000,-100.000
2016,3,33.677,-100.000
2017,9,2.571,-25.222
2018,14,12.568,-52.571
2019,25,-7.593,3.560
2020,6,11.061,-45.833
2021,8,-16.212,25.875
2022,13,-28.838,59.308
2023,5,8.559,-29.000
2024,5,8.090,-22.800
2025,3,-54.930,123.333
