season,n,favorite_roi,underdog_roi
2009,300,-5.156,-7.133
2010,277,0.031,-16.191
2011,254,-3.158,-9.173
2012,259,-5.333,-8.127
2013,282,-5.060,-8.652
2014,211,-2.711,-12.147
2015,232,-2.975,-9.884
2016,293,-2.786,-9.782
2017,270,-8.584,0.233
2018,314,-7.230,-3.035
2019,260,-5.744,-6.908
2020,106,1.291,-15.519
2021,283,-8.608,1.717
2022,290,-2.360,-6.390
2023,272,-6.050,0.346
2024,243,-8.161,3.251
2025,214,-8.330,2.107
