season,n,favorite_roi,underdog_roi
2009,85,-9.010,-3.353
2010,54,-19.730,18.426
2011,64,-10.712,5.469
2012,71,5.904,-26.338
2013,58,9.207,-30.948
2014,59,9.483,-32.322
2015,70,-0.424,-15.886
2016,82,-14.996,10.634
2017,88,-8.185,-2.977
2018,128,-3.291,-11.742
2019,153,-6.589,-6.569
2020,62,-13.706,10.839
2021,155,-5.598,-0.465
2022,148,5.898,-20.459
2023,132,-15.047,18.318
2024,82,6.580,-23.146
2025,74,-10.845,4.851
