bin,n,favorite_roi,underdog_roi
0,68,-6.0631,-10.0066
1,53,-16.579,18.8886
2,99,-8.5582,20.1479
3,182,-7.2661,5.7215
4,212,-1.9214,-8.5064
5,208,-6.6208,1.3165
6,159,-7.1155,11.0798
7,100,-10.2015,14.0591
8,50,-5.0976,-9.7175
9,61,-6.938,3.9672
