bin,n,favorite_roi,underdog_roi
0,88,-10.7567,24.9095
1,48,16.3972,-65.1688
2,52,14.3524,-24.2894
3,142,6.4619,-18.1789
4,275,-9.8488,-1.477
5,258,-10.7647,9.477
6,139,-8.1248,2.9504
7,58,-7.6219,-11.6552
8,56,-3.4998,3.5847
9,79,-12.8225,16.5818
