bin,n,favorite_roi,underdog_roi
0,80,-1.6245,-11.3134
1,72,11.7674,-49.2917
2,67,-13.1462,20.9994
3,126,-6.8963,-6.3045
4,274,-0.1808,-6.5354
5,226,-9.5579,4.0059
6,121,-13.543,1.2174
7,77,-6.539,-0.1393
8,66,0.4082,-21.8939
9,79,-0.3562,-21.3775
