bin,n,favorite_roi,underdog_roi
0,58,14.1922,-29.4815
1,28,-0.8551,-36.849
2,90,2.0871,-17.451
3,168,-13.1901,3.6306
4,238,0.5718,-9.694
5,257,-3.8931,0.2314
6,168,-5.8834,3.2013
7,85,0.5593,-26.1765
8,45,11.7548,-25.6889
9,48,-11.418,-6.0625
