bin,n,favorite_roi,underdog_roi
0,62,-4.5165,-1.1218
1,40,1.2323,-4.2509
2,99,17.0807,-35.3064
3,161,-16.6887,1.6
4,239,-3.7412,-5.9094
5,208,-11.8196,5.2984
6,166,-0.2035,-3.3675
7,109,-1.1189,4.9358
8,42,10.0974,-81.8333
9,50,-4.3617,-32.6881
