bin,n,favorite_roi,underdog_roi
0,52,2.5306,0.8287
1,39,-20.9983,26.0011
2,100,-2.5159,-11.22
3,184,0.539,-6.8787
4,225,2.5026,-12.5635
5,232,1.1009,-17.3957
6,169,0.0598,-22.0703
7,99,-3.3135,-10.8203
8,41,0.8311,-8.8293
9,53,1.8355,-53.8868
