bin,n,favorite_roi,underdog_roi
0,50,-3.2631,8.3537
1,45,-3.419,-8.1802
2,65,-1.2429,8.0063
3,119,-8.4165,14.817
4,341,-8.5703,-1.6811
5,327,-1.2384,-5.2684
6,111,5.8281,-6.8285
7,61,-19.1142,30.9611
8,37,-0.1884,-17.6486
9,47,5.872,-34.487
