bin,n,favorite_roi,underdog_roi
0,54,-0.2159,-36.445
1,38,10.9148,-23.5981
2,82,5.912,-18.0994
3,185,-3.383,-6.1318
4,247,-4.9293,-5.163
5,246,-11.8887,11.3251
6,156,0.7612,-21.4833
7,101,0.0076,-0.5257
8,32,-5.6778,-11.2511
9,55,-6.8728,-15.5636
