bin,n,favorite_roi,underdog_roi
0,66,-1.507,-8.3596
1,29,0.4856,-25.5172
2,82,-8.9435,-10.504
3,156,-14.6833,6.1584
4,259,-7.1066,-3.6783
5,260,-6.4812,1.6506
6,161,-2.2868,-19.6351
7,81,-1.8932,3.1852
8,35,-12.5677,19.2
9,60,-10.3933,5.85
