bin,n,favorite_roi,underdog_roi
0,41,14.9463,-36.7087
1,11,6.3554,-49.0909
2,51,2.8676,-15.6658
3,118,-8.1408,-2.8376
4,249,-9.6341,0.452
5,270,-13.1706,7.6503
6,103,-5.4909,-11.5695
7,55,-9.144,55.1273
8,17,2.7036,-41.4118
9,37,2.0027,-55.2703
