bin,n,favorite_roi,underdog_roi
0,56,-8.4834,11.66
1,37,-6.7523,-16.7638
2,72,7.1233,-5.1275
3,172,4.871,-23.6709
4,261,1.1003,-5.6911
5,262,-3.8259,-5.3167
6,176,-1.5534,-13.267
7,67,0.747,-25.0597
8,34,-0.1131,2.5294
9,53,-4.6054,-10.5094
