bin,n,favorite_roi,underdog_roi
0,146,-13.0616,10.7851
1,128,-15.1603,10.6238
2,212,-2.927,-9.6801
3,366,0.5222,-7.2604
4,358,1.3224,-8.1323
5,385,2.2651,-10.8023
6,340,-8.2731,3.1118
7,222,-4.9306,-3.3519
8,129,-5.3002,-1.9911
9,120,5.2509,-15.8003
