bin,n,favorite_roi,underdog_roi
0,107,-18.2484,10.2985
1,54,7.708,-14.7404
2,153,-4.3265,-4.5525
3,372,0.2364,-7.4357
4,506,-3.3904,-3.3497
5,517,-2.1701,-4.5535
6,381,3.4663,-14.6642
7,143,10.4834,-22.5931
8,62,-12.8778,3.0829
9,105,-4.686,-1.8927
