bin,n,favorite_roi,underdog_roi
0,144,-3.443,-9.9456
1,73,8.4563,-15.5648
2,248,0.0655,-8.6299
3,338,-1.6864,-3.8936
4,411,-5.2423,-4.1956
5,406,5.8022,-16.9253
6,349,-11.9506,5.4041
7,205,-8.2013,2.7119
8,82,-1.9444,-9.0296
9,154,0.1061,-13.5169
