bin,n,favorite_roi,underdog_roi
0,92,7.2411,-21.0935
1,33,-16.3549,15.531
2,154,-8.6744,3.0526
3,393,-10.756,3.0261
4,555,-10.1418,1.6031
5,538,-4.3912,-2.31
6,347,-8.8087,1.3554
7,147,-8.0942,-1.3436
8,44,8.4827,-4.7955
9,88,-1.6973,-24.2901
