bin,n,favorite_roi,underdog_roi
0,139,-6.6683,-1.0079
1,92,-0.6622,-9.2649
2,165,1.8319,-9.4889
3,329,-2.3357,-2.5271
4,442,4.7322,-12.3469
5,523,-2.562,-7.2343
6,334,-6.794,1.6516
7,156,-1.4407,-4.9628
8,93,-13.704,16.0431
9,130,3.4312,-19.9974
