bin,n,favorite_roi,underdog_roi
0,169,-6.5248,-3.4607
1,124,-19.5545,10.7328
2,200,0.8989,-9.7419
3,302,-4.7809,-4.0654
4,389,-1.8564,-4.611
5,384,-10.927,2.8048
6,330,-1.2125,-6.197
7,241,-4.8494,-5.5656
8,129,-7.4644,-0.527
9,137,5.0375,-12.5498
