bin,n,favorite_roi,underdog_roi
0,177,-4.1616,-3.0317
1,161,-6.9097,2.3071
2,232,-1.2302,-6.7015
3,262,-1.0709,-6.0906
4,365,-7.0269,-2.2392
5,372,1.1168,-6.3271
6,281,-13.2928,8.4463
7,217,2.8055,-17.4832
8,165,-4.9337,-1.5898
9,177,-9.1157,5.3076
